,0
0,3.0
1,121.0
2,148.0
3,457.0
4,583.0
5,740.0
6,1048.0
7,1203.0
8,1513.0
9,1983.0
10,2260.0
11,2308.0
12,2362.0
13,2425.0
14,2469.0
15,2582.0
16,2613.0
17,2615.0
18,2639.0
19,2671.0
20,2698.0
21,2714.0
22,2735.0
23,2781.0
