;NO;FR;ES;CH;SE;DE;AT;IT;BG;HR;PT;RO;CZ;HU;BA;RS;SI;FI;PL;SK;MK;ME
2015-01-03 15:00:00;10311.4;1792.6;3761.4;671.1;6208.6;2211.2;194.5;252.7;364.8;576.8;408.2;449.4;219.4;32.0;351.0;68.0;315.9;2094.3;288.0;421.1;110.7;91.2
2015-01-03 16:00:00;10311.4;1792.6;3761.4;671.1;6208.6;2211.2;194.5;252.7;364.8;576.8;408.2;449.4;219.4;32.0;351.0;68.0;315.9;2094.3;288.0;421.1;110.7;91.2
2015-01-03 17:00:00;10311.4;1792.6;3761.4;671.1;6208.6;2211.2;194.5;252.7;364.8;576.8;408.2;449.4;219.4;32.0;351.0;68.0;315.9;2094.3;288.0;421.1;110.7;91.2
2015-01-03 18:00:00;10311.4;1792.6;3761.4;671.1;6208.6;2211.2;194.5;252.7;364.8;576.8;408.2;449.4;219.4;32.0;351.0;68.0;315.9;2094.3;288.0;421.1;110.7;91.2
2015-01-03 19:00:00;10311.4;1792.6;3761.4;671.1;6208.6;2211.2;194.5;252.7;364.8;576.8;408.2;449.4;219.4;32.0;351.0;68.0;315.9;2094.3;288.0;421.1;110.7;91.2
2015-01-03 20:00:00;10311.4;1792.6;3761.4;671.1;6208.6;2211.2;194.5;252.7;364.8;576.8;408.2;449.4;219.4;32.0;351.0;68.0;315.9;2094.3;288.0;421.1;110.7;91.2
2015-01-03 21:00:00;10311.4;1792.6;3761.4;671.1;6208.6;2211.2;194.5;252.7;364.8;576.8;408.2;449.4;219.4;32.0;351.0;68.0;315.9;2094.3;288.0;421.1;110.7;91.2
2015-01-03 22:00:00;10311.4;1792.6;3761.4;671.1;6208.6;2211.2;194.5;252.7;364.8;576.8;408.2;449.4;219.4;32.0;351.0;68.0;315.9;2094.3;288.0;421.1;110.7;91.2
2015-01-03 23:00:00;10311.4;1792.6;3761.4;671.1;6208.6;2211.2;194.5;252.7;364.8;576.8;408.2;449.4;219.4;32.0;351.0;68.0;315.9;2094.3;288.0;421.1;110.7;91.2
2015-01-04 00:00:00;9971.2;1895.9;3891.7;663.8;6108.3;2104.6;196.7;370.1;391.9;672.8;422.7;459.4;225.0;32.2;371.2;73.5;298.7;2085.5;320.5;422.3;131.1;117.3
2015-01-04 01:00:00;9971.2;1895.9;3891.7;663.8;6108.3;2104.6;196.7;370.1;391.9;672.8;422.7;459.4;225.0;32.2;371.2;73.5;298.7;2085.5;320.5;422.3;131.1;117.3
2015-01-04 02:00:00;9971.2;1895.9;3891.7;663.8;6108.3;2104.6;196.7;370.1;391.9;672.8;422.7;459.4;225.0;32.2;371.2;73.5;298.7;2085.5;320.5;422.3;131.1;117.3
2015-01-04 03:00:00;9971.2;1895.9;3891.7;663.8;6108.3;2104.6;196.7;370.1;391.9;672.8;422.7;459.4;225.0;32.2;371.2;73.5;298.7;2085.5;320.5;422.3;131.1;117.3
2015-01-04 04:00:00;9971.2;1895.9;3891.7;663.8;6108.3;2104.6;196.7;370.1;391.9;672.8;422.7;459.4;225.0;32.2;371.2;73.5;298.7;2085.5;320.5;422.3;131.1;117.3
2015-01-04 05:00:00;9971.2;1895.9;3891.7;663.8;6108.3;2104.6;196.7;370.1;391.9;672.8;422.7;459.4;225.0;32.2;371.2;73.5;298.7;2085.5;320.5;422.3;131.1;117.3
2015-01-04 06:00:00;9971.2;1895.9;3891.7;663.8;6108.3;2104.6;196.7;370.1;391.9;672.8;422.7;459.4;225.0;32.2;371.2;73.5;298.7;2085.5;320.5;422.3;131.1;117.3
2015-01-04 07:00:00;9971.2;1895.9;3891.7;663.8;6108.3;2104.6;196.7;370.1;391.9;672.8;422.7;459.4;225.0;32.2;371.2;73.5;298.7;2085.5;320.5;422.3;131.1;117.3
2015-01-04 08:00:00;9971.2;1895.9;3891.7;663.8;6108.3;2104.6;196.7;370.1;391.9;672.8;422.7;459.4;225.0;32.2;371.2;73.5;298.7;2085.5;320.5;422.3;131.1;117.3
2015-01-04 09:00:00;9971.2;1895.9;3891.7;663.8;6108.3;2104.6;196.7;370.1;391.9;672.8;422.7;459.4;225.0;32.2;371.2;73.5;298.7;2085.5;320.5;422.3;131.1;117.3
2015-01-04 10:00:00;9971.2;1895.9;3891.7;663.8;6108.3;2104.6;196.7;370.1;391.9;672.8;422.7;459.4;225.0;32.2;371.2;73.5;298.7;2085.5;320.5;422.3;131.1;117.3
2015-01-04 11:00:00;9971.2;1895.9;3891.7;663.8;6108.3;2104.6;196.7;370.1;391.9;672.8;422.7;459.4;225.0;32.2;371.2;73.5;298.7;2085.5;320.5;422.3;131.1;117.3
2015-01-04 12:00:00;9971.2;1895.9;3891.7;663.8;6108.3;2104.6;196.7;370.1;391.9;672.8;422.7;459.4;225.0;32.2;371.2;73.5;298.7;2085.5;320.5;422.3;131.1;117.3
2015-01-04 13:00:00;9971.2;1895.9;3891.7;663.8;6108.3;2104.6;196.7;370.1;391.9;672.8;422.7;459.4;225.0;32.2;371.2;73.5;298.7;2085.5;320.5;422.3;131.1;117.3
2015-01-04 14:00:00;9971.2;1895.9;3891.7;663.8;6108.3;2104.6;196.7;370.1;391.9;672.8;422.7;459.4;225.0;32.2;371.2;73.5;298.7;2085.5;320.5;422.3;131.1;117.3
2015-01-04 15:00:00;9971.2;1895.9;3891.7;663.8;6108.3;2104.6;196.7;370.1;391.9;672.8;422.7;459.4;225.0;32.2;371.2;73.5;298.7;2085.5;320.5;422.3;131.1;117.3
2015-01-04 16:00:00;9971.2;1895.9;3891.7;663.8;6108.3;2104.6;196.7;370.1;391.9;672.8;422.7;459.4;225.0;32.2;371.2;73.5;298.7;2085.5;320.5;422.3;131.1;117.3
2015-01-04 17:00:00;9971.2;1895.9;3891.7;663.8;6108.3;2104.6;196.7;370.1;391.9;672.8;422.7;459.4;225.0;32.2;371.2;73.5;298.7;2085.5;320.5;422.3;131.1;117.3
2015-01-04 18:00:00;9971.2;1895.9;3891.7;663.8;6108.3;2104.6;196.7;370.1;391.9;672.8;422.7;459.4;225.0;32.2;371.2;73.5;298.7;2085.5;320.5;422.3;131.1;117.3
2015-01-04 19:00:00;9971.2;1895.9;3891.7;663.8;6108.3;2104.6;196.7;370.1;391.9;672.8;422.7;459.4;225.0;32.2;371.2;73.5;298.7;2085.5;320.5;422.3;131.1;117.3
2015-01-04 20:00:00;9971.2;1895.9;3891.7;663.8;6108.3;2104.6;196.7;370.1;391.9;672.8;422.7;459.4;225.0;32.2;371.2;73.5;298.7;2085.5;320.5;422.3;131.1;117.3
2015-01-04 21:00:00;9971.2;1895.9;3891.7;663.8;6108.3;2104.6;196.7;370.1;391.9;672.8;422.7;459.4;225.0;32.2;371.2;73.5;298.7;2085.5;320.5;422.3;131.1;117.3
2015-01-04 22:00:00;9971.2;1895.9;3891.7;663.8;6108.3;2104.6;196.7;370.1;391.9;672.8;422.7;459.4;225.0;32.2;371.2;73.5;298.7;2085.5;320.5;422.3;131.1;117.3
2015-01-04 23:00:00;9971.2;1895.9;3891.7;663.8;6108.3;2104.6;196.7;370.1;391.9;672.8;422.7;459.4;225.0;32.2;371.2;73.5;298.7;2085.5;320.5;422.3;131.1;117.3
2015-01-05 00:00:00;9142.3;1823.9;3729.7;725.7;5847.9;2113.8;209.0;378.8;369.3;763.1;414.5;458.4;216.7;32.8;364.6;77.2;300.8;2037.7;358.9;427.3;120.1;140.0
2015-01-05 01:00:00;9142.3;1823.9;3729.7;725.7;5847.9;2113.8;209.0;378.8;369.3;763.1;414.5;458.4;216.7;32.8;364.6;77.2;300.8;2037.7;358.9;427.3;120.1;140.0
2015-01-05 02:00:00;9142.3;1823.9;3729.7;725.7;5847.9;2113.8;209.0;378.8;369.3;763.1;414.5;458.4;216.7;32.8;364.6;77.2;300.8;2037.7;358.9;427.3;120.1;140.0
2015-01-05 03:00:00;9142.3;1823.9;3729.7;725.7;5847.9;2113.8;209.0;378.8;369.3;763.1;414.5;458.4;216.7;32.8;364.6;77.2;300.8;2037.7;358.9;427.3;120.1;140.0
2015-01-05 04:00:00;9142.3;1823.9;3729.7;725.7;5847.9;2113.8;209.0;378.8;369.3;763.1;414.5;458.4;216.7;32.8;364.6;77.2;300.8;2037.7;358.9;427.3;120.1;140.0
2015-01-05 05:00:00;9142.3;1823.9;3729.7;725.7;5847.9;2113.8;209.0;378.8;369.3;763.1;414.5;458.4;216.7;32.8;364.6;77.2;300.8;2037.7;358.9;427.3;120.1;140.0
2015-01-05 06:00:00;9142.3;1823.9;3729.7;725.7;5847.9;2113.8;209.0;378.8;369.3;763.1;414.5;458.4;216.7;32.8;364.6;77.2;300.8;2037.7;358.9;427.3;120.1;140.0
2015-01-05 07:00:00;9142.3;1823.9;3729.7;725.7;5847.9;2113.8;209.0;378.8;369.3;763.1;414.5;458.4;216.7;32.8;364.6;77.2;300.8;2037.7;358.9;427.3;120.1;140.0
2015-01-05 08:00:00;9142.3;1823.9;3729.7;725.7;5847.9;2113.8;209.0;378.8;369.3;763.1;414.5;458.4;216.7;32.8;364.6;77.2;300.8;2037.7;358.9;427.3;120.1;140.0
2015-01-05 09:00:00;9142.3;1823.9;3729.7;725.7;5847.9;2113.8;209.0;378.8;369.3;763.1;414.5;458.4;216.7;32.8;364.6;77.2;300.8;2037.7;358.9;427.3;120.1;140.0
2015-01-05 10:00:00;9142.3;1823.9;3729.7;725.7;5847.9;2113.8;209.0;378.8;369.3;763.1;414.5;458.4;216.7;32.8;364.6;77.2;300.8;2037.7;358.9;427.3;120.1;140.0
2015-01-05 11:00:00;9142.3;1823.9;3729.7;725.7;5847.9;2113.8;209.0;378.8;369.3;763.1;414.5;458.4;216.7;32.8;364.6;77.2;300.8;2037.7;358.9;427.3;120.1;140.0
2015-01-05 12:00:00;9142.3;1823.9;3729.7;725.7;5847.9;2113.8;209.0;378.8;369.3;763.1;414.5;458.4;216.7;32.8;364.6;77.2;300.8;2037.7;358.9;427.3;120.1;140.0
2015-01-05 13:00:00;9142.3;1823.9;3729.7;725.7;5847.9;2113.8;209.0;378.8;369.3;763.1;414.5;458.4;216.7;32.8;364.6;77.2;300.8;2037.7;358.9;427.3;120.1;140.0
2015-01-05 14:00:00;9142.3;1823.9;3729.7;725.7;5847.9;2113.8;209.0;378.8;369.3;763.1;414.5;458.4;216.7;32.8;364.6;77.2;300.8;2037.7;358.9;427.3;120.1;140.0
2015-01-05 15:00:00;9142.3;1823.9;3729.7;725.7;5847.9;2113.8;209.0;378.8;369.3;763.1;414.5;458.4;216.7;32.8;364.6;77.2;300.8;2037.7;358.9;427.3;120.1;140.0
2015-01-05 16:00:00;9142.3;1823.9;3729.7;725.7;5847.9;2113.8;209.0;378.8;369.3;763.1;414.5;458.4;216.7;32.8;364.6;77.2;300.8;2037.7;358.9;427.3;120.1;140.0
2015-01-05 17:00:00;9142.3;1823.9;3729.7;725.7;5847.9;2113.8;209.0;378.8;369.3;763.1;414.5;458.4;216.7;32.8;364.6;77.2;300.8;2037.7;358.9;427.3;120.1;140.0
2015-01-05 18:00:00;9142.3;1823.9;3729.7;725.7;5847.9;2113.8;209.0;378.8;369.3;763.1;414.5;458.4;216.7;32.8;364.6;77.2;300.8;2037.7;358.9;427.3;120.1;140.0
2015-01-05 19:00:00;9142.3;1823.9;3729.7;725.7;5847.9;2113.8;209.0;378.8;369.3;763.1;414.5;458.4;216.7;32.8;364.6;77.2;300.8;2037.7;358.9;427.3;120.1;140.0
2015-01-05 20:00:00;9142.3;1823.9;3729.7;725.7;5847.9;2113.8;209.0;378.8;369.3;763.1;414.5;458.4;216.7;32.8;364.6;77.2;300.8;2037.7;358.9;427.3;120.1;140.0
2015-01-05 21:00:00;9142.3;1823.9;3729.7;725.7;5847.9;2113.8;209.0;378.8;369.3;763.1;414.5;458.4;216.7;32.8;364.6;77.2;300.8;2037.7;358.9;427.3;120.1;140.0
2015-01-05 22:00:00;9142.3;1823.9;3729.7;725.7;5847.9;2113.8;209.0;378.8;369.3;763.1;414.5;458.4;216.7;32.8;364.6;77.2;300.8;2037.7;358.9;427.3;120.1;140.0
2015-01-05 23:00:00;9142.3;1823.9;3729.7;725.7;5847.9;2113.8;209.0;378.8;369.3;763.1;414.5;458.4;216.7;32.8;364.6;77.2;300.8;2037.7;358.9;427.3;120.1;140.0
2015-01-06 00:00:00;9192.6;1745.0;3648.4;696.3;5754.3;2351.1;211.8;345.6;429.0;819.2;413.7;488.5;214.0;33.1;389.5;75.7;330.8;1971.3;323.5;429.1;139.7;142.5
2015-01-06 01:00:00;9192.6;1745.0;3648.4;696.3;5754.3;2351.1;211.8;345.6;429.0;819.2;413.7;488.5;214.0;33.1;389.5;75.7;330.8;1971.3;323.5;429.1;139.7;142.5
2015-01-06 02:00:00;9192.6;1745.0;3648.4;696.3;5754.3;2351.1;211.8;345.6;429.0;819.2;413.7;488.5;214.0;33.1;389.5;75.7;330.8;1971.3;323.5;429.1;139.7;142.5
2015-01-06 03:00:00;9192.6;1745.0;3648.4;696.3;5754.3;2351.1;211.8;345.6;429.0;819.2;413.7;488.5;214.0;33.1;389.5;75.7;330.8;1971.3;323.5;429.1;139.7;142.5
2015-01-06 04:00:00;9192.6;1745.0;3648.4;696.3;5754.3;2351.1;211.8;345.6;429.0;819.2;413.7;488.5;214.0;33.1;389.5;75.7;330.8;1971.3;323.5;429.1;139.7;142.5
2015-01-06 05:00:00;9192.6;1745.0;3648.4;696.3;5754.3;2351.1;211.8;345.6;429.0;819.2;413.7;488.5;214.0;33.1;389.5;75.7;330.8;1971.3;323.5;429.1;139.7;142.5
2015-01-06 06:00:00;9192.6;1745.0;3648.4;696.3;5754.3;2351.1;211.8;345.6;429.0;819.2;413.7;488.5;214.0;33.1;389.5;75.7;330.8;1971.3;323.5;429.1;139.7;142.5
2015-01-06 07:00:00;9192.6;1745.0;3648.4;696.3;5754.3;2351.1;211.8;345.6;429.0;819.2;413.7;488.5;214.0;33.1;389.5;75.7;330.8;1971.3;323.5;429.1;139.7;142.5
2015-01-06 08:00:00;9192.6;1745.0;3648.4;696.3;5754.3;2351.1;211.8;345.6;429.0;819.2;413.7;488.5;214.0;33.1;389.5;75.7;330.8;1971.3;323.5;429.1;139.7;142.5
