;NO;FR;ES;CH;SE;DE;AT;IT;BG;HR;PT;RO;CZ;HU;BA;RS;SI;FI;PL;SK;MK;ME
2015-01-01 10:00:00;5573.5;1542.7;4045.1;404.3;4034.7;1720.4;154.6;312.2;304.4;716.3;444.9;375.5;174.2;28.9;370.5;68.3;311.2;1371.9;266.1;453.8;92.8;97.8
2015-01-01 11:00:00;5573.5;1542.7;4045.1;404.3;4034.7;1720.4;154.6;312.2;304.4;716.3;444.9;375.5;174.2;28.9;370.5;68.3;311.2;1371.9;266.1;453.8;92.8;97.8
2015-01-01 12:00:00;5573.5;1542.7;4045.1;404.3;4034.7;1720.4;154.6;312.2;304.4;716.3;444.9;375.5;174.2;28.9;370.5;68.3;311.2;1371.9;266.1;453.8;92.8;97.8
2015-01-01 13:00:00;5573.5;1542.7;4045.1;404.3;4034.7;1720.4;154.6;312.2;304.4;716.3;444.9;375.5;174.2;28.9;370.5;68.3;311.2;1371.9;266.1;453.8;92.8;97.8
2015-01-01 14:00:00;5573.5;1542.7;4045.1;404.3;4034.7;1720.4;154.6;312.2;304.4;716.3;444.9;375.5;174.2;28.9;370.5;68.3;311.2;1371.9;266.1;453.8;92.8;97.8
2015-01-01 15:00:00;5573.5;1542.7;4045.1;404.3;4034.7;1720.4;154.6;312.2;304.4;716.3;444.9;375.5;174.2;28.9;370.5;68.3;311.2;1371.9;266.1;453.8;92.8;97.8
2015-01-01 16:00:00;5573.5;1542.7;4045.1;404.3;4034.7;1720.4;154.6;312.2;304.4;716.3;444.9;375.5;174.2;28.9;370.5;68.3;311.2;1371.9;266.1;453.8;92.8;97.8
2015-01-01 17:00:00;5573.5;1542.7;4045.1;404.3;4034.7;1720.4;154.6;312.2;304.4;716.3;444.9;375.5;174.2;28.9;370.5;68.3;311.2;1371.9;266.1;453.8;92.8;97.8
2015-01-01 18:00:00;5573.5;1542.7;4045.1;404.3;4034.7;1720.4;154.6;312.2;304.4;716.3;444.9;375.5;174.2;28.9;370.5;68.3;311.2;1371.9;266.1;453.8;92.8;97.8
2015-01-01 19:00:00;5573.5;1542.7;4045.1;404.3;4034.7;1720.4;154.6;312.2;304.4;716.3;444.9;375.5;174.2;28.9;370.5;68.3;311.2;1371.9;266.1;453.8;92.8;97.8
2015-01-01 20:00:00;5573.5;1542.7;4045.1;404.3;4034.7;1720.4;154.6;312.2;304.4;716.3;444.9;375.5;174.2;28.9;370.5;68.3;311.2;1371.9;266.1;453.8;92.8;97.8
2015-01-01 21:00:00;5573.5;1542.7;4045.1;404.3;4034.7;1720.4;154.6;312.2;304.4;716.3;444.9;375.5;174.2;28.9;370.5;68.3;311.2;1371.9;266.1;453.8;92.8;97.8
2015-01-01 22:00:00;5573.5;1542.7;4045.1;404.3;4034.7;1720.4;154.6;312.2;304.4;716.3;444.9;375.5;174.2;28.9;370.5;68.3;311.2;1371.9;266.1;453.8;92.8;97.8
2015-01-01 23:00:00;5573.5;1542.7;4045.1;404.3;4034.7;1720.4;154.6;312.2;304.4;716.3;444.9;375.5;174.2;28.9;370.5;68.3;311.2;1371.9;266.1;453.8;92.8;97.8
2015-01-02 00:00:00;5702.1;1651.8;3915.3;483.5;3795.4;1662.8;151.1;316.0;346.9;858.3;430.8;403.0;179.1;30.5;375.2;70.9;318.3;1372.5;324.9;458.6;123.7;138.6
2015-01-02 01:00:00;5702.1;1651.8;3915.3;483.5;3795.4;1662.8;151.1;316.0;346.9;858.3;430.8;403.0;179.1;30.5;375.2;70.9;318.3;1372.5;324.9;458.6;123.7;138.6
2015-01-02 02:00:00;5702.1;1651.8;3915.3;483.5;3795.4;1662.8;151.1;316.0;346.9;858.3;430.8;403.0;179.1;30.5;375.2;70.9;318.3;1372.5;324.9;458.6;123.7;138.6
2015-01-02 03:00:00;5702.1;1651.8;3915.3;483.5;3795.4;1662.8;151.1;316.0;346.9;858.3;430.8;403.0;179.1;30.5;375.2;70.9;318.3;1372.5;324.9;458.6;123.7;138.6
2015-01-02 04:00:00;5702.1;1651.8;3915.3;483.5;3795.4;1662.8;151.1;316.0;346.9;858.3;430.8;403.0;179.1;30.5;375.2;70.9;318.3;1372.5;324.9;458.6;123.7;138.6
2015-01-02 05:00:00;5702.1;1651.8;3915.3;483.5;3795.4;1662.8;151.1;316.0;346.9;858.3;430.8;403.0;179.1;30.5;375.2;70.9;318.3;1372.5;324.9;458.6;123.7;138.6
2015-01-02 06:00:00;5702.1;1651.8;3915.3;483.5;3795.4;1662.8;151.1;316.0;346.9;858.3;430.8;403.0;179.1;30.5;375.2;70.9;318.3;1372.5;324.9;458.6;123.7;138.6
2015-01-02 07:00:00;5702.1;1651.8;3915.3;483.5;3795.4;1662.8;151.1;316.0;346.9;858.3;430.8;403.0;179.1;30.5;375.2;70.9;318.3;1372.5;324.9;458.6;123.7;138.6
2015-01-02 08:00:00;5702.1;1651.8;3915.3;483.5;3795.4;1662.8;151.1;316.0;346.9;858.3;430.8;403.0;179.1;30.5;375.2;70.9;318.3;1372.5;324.9;458.6;123.7;138.6
2015-01-02 09:00:00;5702.1;1651.8;3915.3;483.5;3795.4;1662.8;151.1;316.0;346.9;858.3;430.8;403.0;179.1;30.5;375.2;70.9;318.3;1372.5;324.9;458.6;123.7;138.6
2015-01-02 10:00:00;5702.1;1651.8;3915.3;483.5;3795.4;1662.8;151.1;316.0;346.9;858.3;430.8;403.0;179.1;30.5;375.2;70.9;318.3;1372.5;324.9;458.6;123.7;138.6
2015-01-02 11:00:00;5702.1;1651.8;3915.3;483.5;3795.4;1662.8;151.1;316.0;346.9;858.3;430.8;403.0;179.1;30.5;375.2;70.9;318.3;1372.5;324.9;458.6;123.7;138.6
2015-01-02 12:00:00;5702.1;1651.8;3915.3;483.5;3795.4;1662.8;151.1;316.0;346.9;858.3;430.8;403.0;179.1;30.5;375.2;70.9;318.3;1372.5;324.9;458.6;123.7;138.6
2015-01-02 13:00:00;5702.1;1651.8;3915.3;483.5;3795.4;1662.8;151.1;316.0;346.9;858.3;430.8;403.0;179.1;30.5;375.2;70.9;318.3;1372.5;324.9;458.6;123.7;138.6
2015-01-02 14:00:00;5702.1;1651.8;3915.3;483.5;3795.4;1662.8;151.1;316.0;346.9;858.3;430.8;403.0;179.1;30.5;375.2;70.9;318.3;1372.5;324.9;458.6;123.7;138.6
2015-01-02 15:00:00;5702.1;1651.8;3915.3;483.5;3795.4;1662.8;151.1;316.0;346.9;858.3;430.8;403.0;179.1;30.5;375.2;70.9;318.3;1372.5;324.9;458.6;123.7;138.6
2015-01-02 16:00:00;5702.1;1651.8;3915.3;483.5;3795.4;1662.8;151.1;316.0;346.9;858.3;430.8;403.0;179.1;30.5;375.2;70.9;318.3;1372.5;324.9;458.6;123.7;138.6
2015-01-02 17:00:00;5702.1;1651.8;3915.3;483.5;3795.4;1662.8;151.1;316.0;346.9;858.3;430.8;403.0;179.1;30.5;375.2;70.9;318.3;1372.5;324.9;458.6;123.7;138.6
2015-01-02 18:00:00;5702.1;1651.8;3915.3;483.5;3795.4;1662.8;151.1;316.0;346.9;858.3;430.8;403.0;179.1;30.5;375.2;70.9;318.3;1372.5;324.9;458.6;123.7;138.6
2015-01-02 19:00:00;5702.1;1651.8;3915.3;483.5;3795.4;1662.8;151.1;316.0;346.9;858.3;430.8;403.0;179.1;30.5;375.2;70.9;318.3;1372.5;324.9;458.6;123.7;138.6
2015-01-02 20:00:00;5702.1;1651.8;3915.3;483.5;3795.4;1662.8;151.1;316.0;346.9;858.3;430.8;403.0;179.1;30.5;375.2;70.9;318.3;1372.5;324.9;458.6;123.7;138.6
2015-01-02 21:00:00;5702.1;1651.8;3915.3;483.5;3795.4;1662.8;151.1;316.0;346.9;858.3;430.8;403.0;179.1;30.5;375.2;70.9;318.3;1372.5;324.9;458.6;123.7;138.6
2015-01-02 22:00:00;5702.1;1651.8;3915.3;483.5;3795.4;1662.8;151.1;316.0;346.9;858.3;430.8;403.0;179.1;30.5;375.2;70.9;318.3;1372.5;324.9;458.6;123.7;138.6
2015-01-02 23:00:00;5702.1;1651.8;3915.3;483.5;3795.4;1662.8;151.1;316.0;346.9;858.3;430.8;403.0;179.1;30.5;375.2;70.9;318.3;1372.5;324.9;458.6;123.7;138.6
2015-01-03 00:00:00;5443.2;1579.6;3871.1;485.5;3609.4;1701.2;149.5;301.7;337.9;598.8;437.4;409.5;180.9;30.3;334.8;70.9;254.3;1342.2;271.6;461.4;107.7;107.6
2015-01-03 01:00:00;5443.2;1579.6;3871.1;485.5;3609.4;1701.2;149.5;301.7;337.9;598.8;437.4;409.5;180.9;30.3;334.8;70.9;254.3;1342.2;271.6;461.4;107.7;107.6
2015-01-03 02:00:00;5443.2;1579.6;3871.1;485.5;3609.4;1701.2;149.5;301.7;337.9;598.8;437.4;409.5;180.9;30.3;334.8;70.9;254.3;1342.2;271.6;461.4;107.7;107.6
2015-01-03 03:00:00;5443.2;1579.6;3871.1;485.5;3609.4;1701.2;149.5;301.7;337.9;598.8;437.4;409.5;180.9;30.3;334.8;70.9;254.3;1342.2;271.6;461.4;107.7;107.6
2015-01-03 04:00:00;5443.2;1579.6;3871.1;485.5;3609.4;1701.2;149.5;301.7;337.9;598.8;437.4;409.5;180.9;30.3;334.8;70.9;254.3;1342.2;271.6;461.4;107.7;107.6
2015-01-03 05:00:00;5443.2;1579.6;3871.1;485.5;3609.4;1701.2;149.5;301.7;337.9;598.8;437.4;409.5;180.9;30.3;334.8;70.9;254.3;1342.2;271.6;461.4;107.7;107.6
2015-01-03 06:00:00;5443.2;1579.6;3871.1;485.5;3609.4;1701.2;149.5;301.7;337.9;598.8;437.4;409.5;180.9;30.3;334.8;70.9;254.3;1342.2;271.6;461.4;107.7;107.6
2015-01-03 07:00:00;5443.2;1579.6;3871.1;485.5;3609.4;1701.2;149.5;301.7;337.9;598.8;437.4;409.5;180.9;30.3;334.8;70.9;254.3;1342.2;271.6;461.4;107.7;107.6
2015-01-03 08:00:00;5443.2;1579.6;3871.1;485.5;3609.4;1701.2;149.5;301.7;337.9;598.8;437.4;409.5;180.9;30.3;334.8;70.9;254.3;1342.2;271.6;461.4;107.7;107.6
2015-01-03 09:00:00;5443.2;1579.6;3871.1;485.5;3609.4;1701.2;149.5;301.7;337.9;598.8;437.4;409.5;180.9;30.3;334.8;70.9;254.3;1342.2;271.6;461.4;107.7;107.6
2015-01-03 10:00:00;5443.2;1579.6;3871.1;485.5;3609.4;1701.2;149.5;301.7;337.9;598.8;437.4;409.5;180.9;30.3;334.8;70.9;254.3;1342.2;271.6;461.4;107.7;107.6
2015-01-03 11:00:00;5443.2;1579.6;3871.1;485.5;3609.4;1701.2;149.5;301.7;337.9;598.8;437.4;409.5;180.9;30.3;334.8;70.9;254.3;1342.2;271.6;461.4;107.7;107.6
2015-01-03 12:00:00;5443.2;1579.6;3871.1;485.5;3609.4;1701.2;149.5;301.7;337.9;598.8;437.4;409.5;180.9;30.3;334.8;70.9;254.3;1342.2;271.6;461.4;107.7;107.6
2015-01-03 13:00:00;5443.2;1579.6;3871.1;485.5;3609.4;1701.2;149.5;301.7;337.9;598.8;437.4;409.5;180.9;30.3;334.8;70.9;254.3;1342.2;271.6;461.4;107.7;107.6
2015-01-03 14:00:00;5443.2;1579.6;3871.1;485.5;3609.4;1701.2;149.5;301.7;337.9;598.8;437.4;409.5;180.9;30.3;334.8;70.9;254.3;1342.2;271.6;461.4;107.7;107.6
2015-01-03 15:00:00;5443.2;1579.6;3871.1;485.5;3609.4;1701.2;149.5;301.7;337.9;598.8;437.4;409.5;180.9;30.3;334.8;70.9;254.3;1342.2;271.6;461.4;107.7;107.6
2015-01-03 16:00:00;5443.2;1579.6;3871.1;485.5;3609.4;1701.2;149.5;301.7;337.9;598.8;437.4;409.5;180.9;30.3;334.8;70.9;254.3;1342.2;271.6;461.4;107.7;107.6
2015-01-03 17:00:00;5443.2;1579.6;3871.1;485.5;3609.4;1701.2;149.5;301.7;337.9;598.8;437.4;409.5;180.9;30.3;334.8;70.9;254.3;1342.2;271.6;461.4;107.7;107.6
2015-01-03 18:00:00;5443.2;1579.6;3871.1;485.5;3609.4;1701.2;149.5;301.7;337.9;598.8;437.4;409.5;180.9;30.3;334.8;70.9;254.3;1342.2;271.6;461.4;107.7;107.6
2015-01-03 19:00:00;5443.2;1579.6;3871.1;485.5;3609.4;1701.2;149.5;301.7;337.9;598.8;437.4;409.5;180.9;30.3;334.8;70.9;254.3;1342.2;271.6;461.4;107.7;107.6
2015-01-03 20:00:00;5443.2;1579.6;3871.1;485.5;3609.4;1701.2;149.5;301.7;337.9;598.8;437.4;409.5;180.9;30.3;334.8;70.9;254.3;1342.2;271.6;461.4;107.7;107.6
2015-01-03 21:00:00;5443.2;1579.6;3871.1;485.5;3609.4;1701.2;149.5;301.7;337.9;598.8;437.4;409.5;180.9;30.3;334.8;70.9;254.3;1342.2;271.6;461.4;107.7;107.6
2015-01-03 22:00:00;5443.2;1579.6;3871.1;485.5;3609.4;1701.2;149.5;301.7;337.9;598.8;437.4;409.5;180.9;30.3;334.8;70.9;254.3;1342.2;271.6;461.4;107.7;107.6
2015-01-03 23:00:00;5443.2;1579.6;3871.1;485.5;3609.4;1701.2;149.5;301.7;337.9;598.8;437.4;409.5;180.9;30.3;334.8;70.9;254.3;1342.2;271.6;461.4;107.7;107.6
2015-01-04 00:00:00;5137.4;1517.4;4040.2;451.0;3528.5;1834.2;153.9;349.9;345.3;664.5;453.8;374.2;178.3;30.5;373.6;69.4;300.6;1332.4;238.1;453.4;112.3;105.6
2015-01-04 01:00:00;5137.4;1517.4;4040.2;451.0;3528.5;1834.2;153.9;349.9;345.3;664.5;453.8;374.2;178.3;30.5;373.6;69.4;300.6;1332.4;238.1;453.4;112.3;105.6
2015-01-04 02:00:00;5137.4;1517.4;4040.2;451.0;3528.5;1834.2;153.9;349.9;345.3;664.5;453.8;374.2;178.3;30.5;373.6;69.4;300.6;1332.4;238.1;453.4;112.3;105.6
2015-01-04 03:00:00;5137.4;1517.4;4040.2;451.0;3528.5;1834.2;153.9;349.9;345.3;664.5;453.8;374.2;178.3;30.5;373.6;69.4;300.6;1332.4;238.1;453.4;112.3;105.6
2015-01-04 04:00:00;5137.4;1517.4;4040.2;451.0;3528.5;1834.2;153.9;349.9;345.3;664.5;453.8;374.2;178.3;30.5;373.6;69.4;300.6;1332.4;238.1;453.4;112.3;105.6
2015-01-04 05:00:00;5137.4;1517.4;4040.2;451.0;3528.5;1834.2;153.9;349.9;345.3;664.5;453.8;374.2;178.3;30.5;373.6;69.4;300.6;1332.4;238.1;453.4;112.3;105.6
2015-01-04 06:00:00;5137.4;1517.4;4040.2;451.0;3528.5;1834.2;153.9;349.9;345.3;664.5;453.8;374.2;178.3;30.5;373.6;69.4;300.6;1332.4;238.1;453.4;112.3;105.6
2015-01-04 07:00:00;5137.4;1517.4;4040.2;451.0;3528.5;1834.2;153.9;349.9;345.3;664.5;453.8;374.2;178.3;30.5;373.6;69.4;300.6;1332.4;238.1;453.4;112.3;105.6
2015-01-04 08:00:00;5137.4;1517.4;4040.2;451.0;3528.5;1834.2;153.9;349.9;345.3;664.5;453.8;374.2;178.3;30.5;373.6;69.4;300.6;1332.4;238.1;453.4;112.3;105.6
2015-01-04 09:00:00;5137.4;1517.4;4040.2;451.0;3528.5;1834.2;153.9;349.9;345.3;664.5;453.8;374.2;178.3;30.5;373.6;69.4;300.6;1332.4;238.1;453.4;112.3;105.6
2015-01-04 10:00:00;5137.4;1517.4;4040.2;451.0;3528.5;1834.2;153.9;349.9;345.3;664.5;453.8;374.2;178.3;30.5;373.6;69.4;300.6;1332.4;238.1;453.4;112.3;105.6
2015-01-04 11:00:00;5137.4;1517.4;4040.2;451.0;3528.5;1834.2;153.9;349.9;345.3;664.5;453.8;374.2;178.3;30.5;373.6;69.4;300.6;1332.4;238.1;453.4;112.3;105.6
2015-01-04 12:00:00;5137.4;1517.4;4040.2;451.0;3528.5;1834.2;153.9;349.9;345.3;664.5;453.8;374.2;178.3;30.5;373.6;69.4;300.6;1332.4;238.1;453.4;112.3;105.6
2015-01-04 13:00:00;5137.4;1517.4;4040.2;451.0;3528.5;1834.2;153.9;349.9;345.3;664.5;453.8;374.2;178.3;30.5;373.6;69.4;300.6;1332.4;238.1;453.4;112.3;105.6
2015-01-04 14:00:00;5137.4;1517.4;4040.2;451.0;3528.5;1834.2;153.9;349.9;345.3;664.5;453.8;374.2;178.3;30.5;373.6;69.4;300.6;1332.4;238.1;453.4;112.3;105.6
2015-01-04 15:00:00;5137.4;1517.4;4040.2;451.0;3528.5;1834.2;153.9;349.9;345.3;664.5;453.8;374.2;178.3;30.5;373.6;69.4;300.6;1332.4;238.1;453.4;112.3;105.6
2015-01-04 16:00:00;5137.4;1517.4;4040.2;451.0;3528.5;1834.2;153.9;349.9;345.3;664.5;453.8;374.2;178.3;30.5;373.6;69.4;300.6;1332.4;238.1;453.4;112.3;105.6
2015-01-04 17:00:00;5137.4;1517.4;4040.2;451.0;3528.5;1834.2;153.9;349.9;345.3;664.5;453.8;374.2;178.3;30.5;373.6;69.4;300.6;1332.4;238.1;453.4;112.3;105.6
2015-01-04 18:00:00;5137.4;1517.4;4040.2;451.0;3528.5;1834.2;153.9;349.9;345.3;664.5;453.8;374.2;178.3;30.5;373.6;69.4;300.6;1332.4;238.1;453.4;112.3;105.6
2015-01-04 19:00:00;5137.4;1517.4;4040.2;451.0;3528.5;1834.2;153.9;349.9;345.3;664.5;453.8;374.2;178.3;30.5;373.6;69.4;300.6;1332.4;238.1;453.4;112.3;105.6
2015-01-04 20:00:00;5137.4;1517.4;4040.2;451.0;3528.5;1834.2;153.9;349.9;345.3;664.5;453.8;374.2;178.3;30.5;373.6;69.4;300.6;1332.4;238.1;453.4;112.3;105.6
2015-01-04 21:00:00;5137.4;1517.4;4040.2;451.0;3528.5;1834.2;153.9;349.9;345.3;664.5;453.8;374.2;178.3;30.5;373.6;69.4;300.6;1332.4;238.1;453.4;112.3;105.6
2015-01-04 22:00:00;5137.4;1517.4;4040.2;451.0;3528.5;1834.2;153.9;349.9;345.3;664.5;453.8;374.2;178.3;30.5;373.6;69.4;300.6;1332.4;238.1;453.4;112.3;105.6
2015-01-04 23:00:00;5137.4;1517.4;4040.2;451.0;3528.5;1834.2;153.9;349.9;345.3;664.5;453.8;374.2;178.3;30.5;373.6;69.4;300.6;1332.4;238.1;453.4;112.3;105.6
2015-01-05 00:00:00;5430.3;1486.8;3941.5;463.0;3564.9;1663.6;149.1;342.2;349.1;882.5;442.0;398.4;179.3;30.6;430.7;63.5;322.3;1317.1;259.8;448.3;112.8;134.6
2015-01-05 01:00:00;5430.3;1486.8;3941.5;463.0;3564.9;1663.6;149.1;342.2;349.1;882.5;442.0;398.4;179.3;30.6;430.7;63.5;322.3;1317.1;259.8;448.3;112.8;134.6
2015-01-05 02:00:00;5430.3;1486.8;3941.5;463.0;3564.9;1663.6;149.1;342.2;349.1;882.5;442.0;398.4;179.3;30.6;430.7;63.5;322.3;1317.1;259.8;448.3;112.8;134.6
2015-01-05 03:00:00;5430.3;1486.8;3941.5;463.0;3564.9;1663.6;149.1;342.2;349.1;882.5;442.0;398.4;179.3;30.6;430.7;63.5;322.3;1317.1;259.8;448.3;112.8;134.6
2015-01-05 04:00:00;5430.3;1486.8;3941.5;463.0;3564.9;1663.6;149.1;342.2;349.1;882.5;442.0;398.4;179.3;30.6;430.7;63.5;322.3;1317.1;259.8;448.3;112.8;134.6
2015-01-05 05:00:00;5430.3;1486.8;3941.5;463.0;3564.9;1663.6;149.1;342.2;349.1;882.5;442.0;398.4;179.3;30.6;430.7;63.5;322.3;1317.1;259.8;448.3;112.8;134.6
2015-01-05 06:00:00;5430.3;1486.8;3941.5;463.0;3564.9;1663.6;149.1;342.2;349.1;882.5;442.0;398.4;179.3;30.6;430.7;63.5;322.3;1317.1;259.8;448.3;112.8;134.6
2015-01-05 07:00:00;5430.3;1486.8;3941.5;463.0;3564.9;1663.6;149.1;342.2;349.1;882.5;442.0;398.4;179.3;30.6;430.7;63.5;322.3;1317.1;259.8;448.3;112.8;134.6
2015-01-05 08:00:00;5430.3;1486.8;3941.5;463.0;3564.9;1663.6;149.1;342.2;349.1;882.5;442.0;398.4;179.3;30.6;430.7;63.5;322.3;1317.1;259.8;448.3;112.8;134.6
2015-01-05 09:00:00;5430.3;1486.8;3941.5;463.0;3564.9;1663.6;149.1;342.2;349.1;882.5;442.0;398.4;179.3;30.6;430.7;63.5;322.3;1317.1;259.8;448.3;112.8;134.6
2015-01-05 10:00:00;5430.3;1486.8;3941.5;463.0;3564.9;1663.6;149.1;342.2;349.1;882.5;442.0;398.4;179.3;30.6;430.7;63.5;322.3;1317.1;259.8;448.3;112.8;134.6
2015-01-05 11:00:00;5430.3;1486.8;3941.5;463.0;3564.9;1663.6;149.1;342.2;349.1;882.5;442.0;398.4;179.3;30.6;430.7;63.5;322.3;1317.1;259.8;448.3;112.8;134.6
2015-01-05 12:00:00;5430.3;1486.8;3941.5;463.0;3564.9;1663.6;149.1;342.2;349.1;882.5;442.0;398.4;179.3;30.6;430.7;63.5;322.3;1317.1;259.8;448.3;112.8;134.6
2015-01-05 13:00:00;5430.3;1486.8;3941.5;463.0;3564.9;1663.6;149.1;342.2;349.1;882.5;442.0;398.4;179.3;30.6;430.7;63.5;322.3;1317.1;259.8;448.3;112.8;134.6
2015-01-05 14:00:00;5430.3;1486.8;3941.5;463.0;3564.9;1663.6;149.1;342.2;349.1;882.5;442.0;398.4;179.3;30.6;430.7;63.5;322.3;1317.1;259.8;448.3;112.8;134.6
2015-01-05 15:00:00;5430.3;1486.8;3941.5;463.0;3564.9;1663.6;149.1;342.2;349.1;882.5;442.0;398.4;179.3;30.6;430.7;63.5;322.3;1317.1;259.8;448.3;112.8;134.6
2015-01-05 16:00:00;5430.3;1486.8;3941.5;463.0;3564.9;1663.6;149.1;342.2;349.1;882.5;442.0;398.4;179.3;30.6;430.7;63.5;322.3;1317.1;259.8;448.3;112.8;134.6
2015-01-05 17:00:00;5430.3;1486.8;3941.5;463.0;3564.9;1663.6;149.1;342.2;349.1;882.5;442.0;398.4;179.3;30.6;430.7;63.5;322.3;1317.1;259.8;448.3;112.8;134.6
2015-01-05 18:00:00;5430.3;1486.8;3941.5;463.0;3564.9;1663.6;149.1;342.2;349.1;882.5;442.0;398.4;179.3;30.6;430.7;63.5;322.3;1317.1;259.8;448.3;112.8;134.6
2015-01-05 19:00:00;5430.3;1486.8;3941.5;463.0;3564.9;1663.6;149.1;342.2;349.1;882.5;442.0;398.4;179.3;30.6;430.7;63.5;322.3;1317.1;259.8;448.3;112.8;134.6
2015-01-05 20:00:00;5430.3;1486.8;3941.5;463.0;3564.9;1663.6;149.1;342.2;349.1;882.5;442.0;398.4;179.3;30.6;430.7;63.5;322.3;1317.1;259.8;448.3;112.8;134.6
2015-01-05 21:00:00;5430.3;1486.8;3941.5;463.0;3564.9;1663.6;149.1;342.2;349.1;882.5;442.0;398.4;179.3;30.6;430.7;63.5;322.3;1317.1;259.8;448.3;112.8;134.6
2015-01-05 22:00:00;5430.3;1486.8;3941.5;463.0;3564.9;1663.6;149.1;342.2;349.1;882.5;442.0;398.4;179.3;30.6;430.7;63.5;322.3;1317.1;259.8;448.3;112.8;134.6
2015-01-05 23:00:00;5430.3;1486.8;3941.5;463.0;3564.9;1663.6;149.1;342.2;349.1;882.5;442.0;398.4;179.3;30.6;430.7;63.5;322.3;1317.1;259.8;448.3;112.8;134.6
2015-01-06 00:00:00;5661.6;1364.4;4046.8;357.1;3671.6;1554.8;138.7;234.0;349.4;798.1;481.1;390.4;176.5;29.7;397.5;65.1;341.9;1261.7;247.6;436.5;113.9;121.7
2015-01-06 01:00:00;5661.6;1364.4;4046.8;357.1;3671.6;1554.8;138.7;234.0;349.4;798.1;481.1;390.4;176.5;29.7;397.5;65.1;341.9;1261.7;247.6;436.5;113.9;121.7
2015-01-06 02:00:00;5661.6;1364.4;4046.8;357.1;3671.6;1554.8;138.7;234.0;349.4;798.1;481.1;390.4;176.5;29.7;397.5;65.1;341.9;1261.7;247.6;436.5;113.9;121.7
2015-01-06 03:00:00;5661.6;1364.4;4046.8;357.1;3671.6;1554.8;138.7;234.0;349.4;798.1;481.1;390.4;176.5;29.7;397.5;65.1;341.9;1261.7;247.6;436.5;113.9;121.7
2015-01-06 04:00:00;5661.6;1364.4;4046.8;357.1;3671.6;1554.8;138.7;234.0;349.4;798.1;481.1;390.4;176.5;29.7;397.5;65.1;341.9;1261.7;247.6;436.5;113.9;121.7
2015-01-06 05:00:00;5661.6;1364.4;4046.8;357.1;3671.6;1554.8;138.7;234.0;349.4;798.1;481.1;390.4;176.5;29.7;397.5;65.1;341.9;1261.7;247.6;436.5;113.9;121.7
2015-01-06 06:00:00;5661.6;1364.4;4046.8;357.1;3671.6;1554.8;138.7;234.0;349.4;798.1;481.1;390.4;176.5;29.7;397.5;65.1;341.9;1261.7;247.6;436.5;113.9;121.7
2015-01-06 07:00:00;5661.6;1364.4;4046.8;357.1;3671.6;1554.8;138.7;234.0;349.4;798.1;481.1;390.4;176.5;29.7;397.5;65.1;341.9;1261.7;247.6;436.5;113.9;121.7
2015-01-06 08:00:00;5661.6;1364.4;4046.8;357.1;3671.6;1554.8;138.7;234.0;349.4;798.1;481.1;390.4;176.5;29.7;397.5;65.1;341.9;1261.7;247.6;436.5;113.9;121.7
