;NO;FR;ES;CH;SE;DE;AT;IT;BG;HR;PT;RO;CZ;HU;BA;RS;SI;FI;PL;SK;MK;ME
2015-01-01 13:00:00;7572.4;1426.5;3656.4;533.7;4861.2;1936.3;170.1;374.7;365.0;747.6;382.9;418.0;158.5;26.6;369.2;67.3;323.1;1653.0;308.6;407.5;112.8;125.1
2015-01-01 14:00:00;7572.4;1426.5;3656.4;533.7;4861.2;1936.3;170.1;374.7;365.0;747.6;382.9;418.0;158.5;26.6;369.2;67.3;323.1;1653.0;308.6;407.5;112.8;125.1
2015-01-01 15:00:00;7572.4;1426.5;3656.4;533.7;4861.2;1936.3;170.1;374.7;365.0;747.6;382.9;418.0;158.5;26.6;369.2;67.3;323.1;1653.0;308.6;407.5;112.8;125.1
2015-01-01 16:00:00;7572.4;1426.5;3656.4;533.7;4861.2;1936.3;170.1;374.7;365.0;747.6;382.9;418.0;158.5;26.6;369.2;67.3;323.1;1653.0;308.6;407.5;112.8;125.1
2015-01-01 17:00:00;7572.4;1426.5;3656.4;533.7;4861.2;1936.3;170.1;374.7;365.0;747.6;382.9;418.0;158.5;26.6;369.2;67.3;323.1;1653.0;308.6;407.5;112.8;125.1
2015-01-01 18:00:00;7572.4;1426.5;3656.4;533.7;4861.2;1936.3;170.1;374.7;365.0;747.6;382.9;418.0;158.5;26.6;369.2;67.3;323.1;1653.0;308.6;407.5;112.8;125.1
2015-01-01 19:00:00;7572.4;1426.5;3656.4;533.7;4861.2;1936.3;170.1;374.7;365.0;747.6;382.9;418.0;158.5;26.6;369.2;67.3;323.1;1653.0;308.6;407.5;112.8;125.1
2015-01-01 20:00:00;7572.4;1426.5;3656.4;533.7;4861.2;1936.3;170.1;374.7;365.0;747.6;382.9;418.0;158.5;26.6;369.2;67.3;323.1;1653.0;308.6;407.5;112.8;125.1
2015-01-01 21:00:00;7572.4;1426.5;3656.4;533.7;4861.2;1936.3;170.1;374.7;365.0;747.6;382.9;418.0;158.5;26.6;369.2;67.3;323.1;1653.0;308.6;407.5;112.8;125.1
2015-01-01 22:00:00;7572.4;1426.5;3656.4;533.7;4861.2;1936.3;170.1;374.7;365.0;747.6;382.9;418.0;158.5;26.6;369.2;67.3;323.1;1653.0;308.6;407.5;112.8;125.1
2015-01-01 23:00:00;7572.4;1426.5;3656.4;533.7;4861.2;1936.3;170.1;374.7;365.0;747.6;382.9;418.0;158.5;26.6;369.2;67.3;323.1;1653.0;308.6;407.5;112.8;125.1
2015-01-02 00:00:00;7417.7;1575.2;3436.7;562.2;4840.1;2057.0;166.9;417.6;343.7;803.8;359.0;396.3;161.0;28.0;393.3;68.2;321.8;1611.6;260.2;395.8;118.9;143.1
2015-01-02 01:00:00;7417.7;1575.2;3436.7;562.2;4840.1;2057.0;166.9;417.6;343.7;803.8;359.0;396.3;161.0;28.0;393.3;68.2;321.8;1611.6;260.2;395.8;118.9;143.1
2015-01-02 02:00:00;7417.7;1575.2;3436.7;562.2;4840.1;2057.0;166.9;417.6;343.7;803.8;359.0;396.3;161.0;28.0;393.3;68.2;321.8;1611.6;260.2;395.8;118.9;143.1
2015-01-02 03:00:00;7417.7;1575.2;3436.7;562.2;4840.1;2057.0;166.9;417.6;343.7;803.8;359.0;396.3;161.0;28.0;393.3;68.2;321.8;1611.6;260.2;395.8;118.9;143.1
2015-01-02 04:00:00;7417.7;1575.2;3436.7;562.2;4840.1;2057.0;166.9;417.6;343.7;803.8;359.0;396.3;161.0;28.0;393.3;68.2;321.8;1611.6;260.2;395.8;118.9;143.1
2015-01-02 05:00:00;7417.7;1575.2;3436.7;562.2;4840.1;2057.0;166.9;417.6;343.7;803.8;359.0;396.3;161.0;28.0;393.3;68.2;321.8;1611.6;260.2;395.8;118.9;143.1
2015-01-02 06:00:00;7417.7;1575.2;3436.7;562.2;4840.1;2057.0;166.9;417.6;343.7;803.8;359.0;396.3;161.0;28.0;393.3;68.2;321.8;1611.6;260.2;395.8;118.9;143.1
2015-01-02 07:00:00;7417.7;1575.2;3436.7;562.2;4840.1;2057.0;166.9;417.6;343.7;803.8;359.0;396.3;161.0;28.0;393.3;68.2;321.8;1611.6;260.2;395.8;118.9;143.1
2015-01-02 08:00:00;7417.7;1575.2;3436.7;562.2;4840.1;2057.0;166.9;417.6;343.7;803.8;359.0;396.3;161.0;28.0;393.3;68.2;321.8;1611.6;260.2;395.8;118.9;143.1
2015-01-02 09:00:00;7417.7;1575.2;3436.7;562.2;4840.1;2057.0;166.9;417.6;343.7;803.8;359.0;396.3;161.0;28.0;393.3;68.2;321.8;1611.6;260.2;395.8;118.9;143.1
2015-01-02 10:00:00;7417.7;1575.2;3436.7;562.2;4840.1;2057.0;166.9;417.6;343.7;803.8;359.0;396.3;161.0;28.0;393.3;68.2;321.8;1611.6;260.2;395.8;118.9;143.1
2015-01-02 11:00:00;7417.7;1575.2;3436.7;562.2;4840.1;2057.0;166.9;417.6;343.7;803.8;359.0;396.3;161.0;28.0;393.3;68.2;321.8;1611.6;260.2;395.8;118.9;143.1
2015-01-02 12:00:00;7417.7;1575.2;3436.7;562.2;4840.1;2057.0;166.9;417.6;343.7;803.8;359.0;396.3;161.0;28.0;393.3;68.2;321.8;1611.6;260.2;395.8;118.9;143.1
2015-01-02 13:00:00;7417.7;1575.2;3436.7;562.2;4840.1;2057.0;166.9;417.6;343.7;803.8;359.0;396.3;161.0;28.0;393.3;68.2;321.8;1611.6;260.2;395.8;118.9;143.1
2015-01-02 14:00:00;7417.7;1575.2;3436.7;562.2;4840.1;2057.0;166.9;417.6;343.7;803.8;359.0;396.3;161.0;28.0;393.3;68.2;321.8;1611.6;260.2;395.8;118.9;143.1
2015-01-02 15:00:00;7417.7;1575.2;3436.7;562.2;4840.1;2057.0;166.9;417.6;343.7;803.8;359.0;396.3;161.0;28.0;393.3;68.2;321.8;1611.6;260.2;395.8;118.9;143.1
2015-01-02 16:00:00;7417.7;1575.2;3436.7;562.2;4840.1;2057.0;166.9;417.6;343.7;803.8;359.0;396.3;161.0;28.0;393.3;68.2;321.8;1611.6;260.2;395.8;118.9;143.1
2015-01-02 17:00:00;7417.7;1575.2;3436.7;562.2;4840.1;2057.0;166.9;417.6;343.7;803.8;359.0;396.3;161.0;28.0;393.3;68.2;321.8;1611.6;260.2;395.8;118.9;143.1
2015-01-02 18:00:00;7417.7;1575.2;3436.7;562.2;4840.1;2057.0;166.9;417.6;343.7;803.8;359.0;396.3;161.0;28.0;393.3;68.2;321.8;1611.6;260.2;395.8;118.9;143.1
2015-01-02 19:00:00;7417.7;1575.2;3436.7;562.2;4840.1;2057.0;166.9;417.6;343.7;803.8;359.0;396.3;161.0;28.0;393.3;68.2;321.8;1611.6;260.2;395.8;118.9;143.1
2015-01-02 20:00:00;7417.7;1575.2;3436.7;562.2;4840.1;2057.0;166.9;417.6;343.7;803.8;359.0;396.3;161.0;28.0;393.3;68.2;321.8;1611.6;260.2;395.8;118.9;143.1
2015-01-02 21:00:00;7417.7;1575.2;3436.7;562.2;4840.1;2057.0;166.9;417.6;343.7;803.8;359.0;396.3;161.0;28.0;393.3;68.2;321.8;1611.6;260.2;395.8;118.9;143.1
2015-01-02 22:00:00;7417.7;1575.2;3436.7;562.2;4840.1;2057.0;166.9;417.6;343.7;803.8;359.0;396.3;161.0;28.0;393.3;68.2;321.8;1611.6;260.2;395.8;118.9;143.1
2015-01-02 23:00:00;7417.7;1575.2;3436.7;562.2;4840.1;2057.0;166.9;417.6;343.7;803.8;359.0;396.3;161.0;28.0;393.3;68.2;321.8;1611.6;260.2;395.8;118.9;143.1
2015-01-03 00:00:00;7602.2;1646.1;3531.7;520.3;4735.4;1814.7;158.2;315.2;362.7;845.4;375.4;406.6;153.0;28.7;400.8;69.2;283.9;1608.4;284.8;385.2;151.7;162.6
2015-01-03 01:00:00;7602.2;1646.1;3531.7;520.3;4735.4;1814.7;158.2;315.2;362.7;845.4;375.4;406.6;153.0;28.7;400.8;69.2;283.9;1608.4;284.8;385.2;151.7;162.6
2015-01-03 02:00:00;7602.2;1646.1;3531.7;520.3;4735.4;1814.7;158.2;315.2;362.7;845.4;375.4;406.6;153.0;28.7;400.8;69.2;283.9;1608.4;284.8;385.2;151.7;162.6
2015-01-03 03:00:00;7602.2;1646.1;3531.7;520.3;4735.4;1814.7;158.2;315.2;362.7;845.4;375.4;406.6;153.0;28.7;400.8;69.2;283.9;1608.4;284.8;385.2;151.7;162.6
2015-01-03 04:00:00;7602.2;1646.1;3531.7;520.3;4735.4;1814.7;158.2;315.2;362.7;845.4;375.4;406.6;153.0;28.7;400.8;69.2;283.9;1608.4;284.8;385.2;151.7;162.6
2015-01-03 05:00:00;7602.2;1646.1;3531.7;520.3;4735.4;1814.7;158.2;315.2;362.7;845.4;375.4;406.6;153.0;28.7;400.8;69.2;283.9;1608.4;284.8;385.2;151.7;162.6
2015-01-03 06:00:00;7602.2;1646.1;3531.7;520.3;4735.4;1814.7;158.2;315.2;362.7;845.4;375.4;406.6;153.0;28.7;400.8;69.2;283.9;1608.4;284.8;385.2;151.7;162.6
2015-01-03 07:00:00;7602.2;1646.1;3531.7;520.3;4735.4;1814.7;158.2;315.2;362.7;845.4;375.4;406.6;153.0;28.7;400.8;69.2;283.9;1608.4;284.8;385.2;151.7;162.6
2015-01-03 08:00:00;7602.2;1646.1;3531.7;520.3;4735.4;1814.7;158.2;315.2;362.7;845.4;375.4;406.6;153.0;28.7;400.8;69.2;283.9;1608.4;284.8;385.2;151.7;162.6
2015-01-03 09:00:00;7602.2;1646.1;3531.7;520.3;4735.4;1814.7;158.2;315.2;362.7;845.4;375.4;406.6;153.0;28.7;400.8;69.2;283.9;1608.4;284.8;385.2;151.7;162.6
2015-01-03 10:00:00;7602.2;1646.1;3531.7;520.3;4735.4;1814.7;158.2;315.2;362.7;845.4;375.4;406.6;153.0;28.7;400.8;69.2;283.9;1608.4;284.8;385.2;151.7;162.6
2015-01-03 11:00:00;7602.2;1646.1;3531.7;520.3;4735.4;1814.7;158.2;315.2;362.7;845.4;375.4;406.6;153.0;28.7;400.8;69.2;283.9;1608.4;284.8;385.2;151.7;162.6
2015-01-03 12:00:00;7602.2;1646.1;3531.7;520.3;4735.4;1814.7;158.2;315.2;362.7;845.4;375.4;406.6;153.0;28.7;400.8;69.2;283.9;1608.4;284.8;385.2;151.7;162.6
2015-01-03 13:00:00;7602.2;1646.1;3531.7;520.3;4735.4;1814.7;158.2;315.2;362.7;845.4;375.4;406.6;153.0;28.7;400.8;69.2;283.9;1608.4;284.8;385.2;151.7;162.6
2015-01-03 14:00:00;7602.2;1646.1;3531.7;520.3;4735.4;1814.7;158.2;315.2;362.7;845.4;375.4;406.6;153.0;28.7;400.8;69.2;283.9;1608.4;284.8;385.2;151.7;162.6
2015-01-03 15:00:00;7602.2;1646.1;3531.7;520.3;4735.4;1814.7;158.2;315.2;362.7;845.4;375.4;406.6;153.0;28.7;400.8;69.2;283.9;1608.4;284.8;385.2;151.7;162.6
2015-01-03 16:00:00;7602.2;1646.1;3531.7;520.3;4735.4;1814.7;158.2;315.2;362.7;845.4;375.4;406.6;153.0;28.7;400.8;69.2;283.9;1608.4;284.8;385.2;151.7;162.6
2015-01-03 17:00:00;7602.2;1646.1;3531.7;520.3;4735.4;1814.7;158.2;315.2;362.7;845.4;375.4;406.6;153.0;28.7;400.8;69.2;283.9;1608.4;284.8;385.2;151.7;162.6
2015-01-03 18:00:00;7602.2;1646.1;3531.7;520.3;4735.4;1814.7;158.2;315.2;362.7;845.4;375.4;406.6;153.0;28.7;400.8;69.2;283.9;1608.4;284.8;385.2;151.7;162.6
2015-01-03 19:00:00;7602.2;1646.1;3531.7;520.3;4735.4;1814.7;158.2;315.2;362.7;845.4;375.4;406.6;153.0;28.7;400.8;69.2;283.9;1608.4;284.8;385.2;151.7;162.6
2015-01-03 20:00:00;7602.2;1646.1;3531.7;520.3;4735.4;1814.7;158.2;315.2;362.7;845.4;375.4;406.6;153.0;28.7;400.8;69.2;283.9;1608.4;284.8;385.2;151.7;162.6
2015-01-03 21:00:00;7602.2;1646.1;3531.7;520.3;4735.4;1814.7;158.2;315.2;362.7;845.4;375.4;406.6;153.0;28.7;400.8;69.2;283.9;1608.4;284.8;385.2;151.7;162.6
2015-01-03 22:00:00;7602.2;1646.1;3531.7;520.3;4735.4;1814.7;158.2;315.2;362.7;845.4;375.4;406.6;153.0;28.7;400.8;69.2;283.9;1608.4;284.8;385.2;151.7;162.6
2015-01-03 23:00:00;7602.2;1646.1;3531.7;520.3;4735.4;1814.7;158.2;315.2;362.7;845.4;375.4;406.6;153.0;28.7;400.8;69.2;283.9;1608.4;284.8;385.2;151.7;162.6
2015-01-04 00:00:00;6905.3;1581.2;3602.5;450.4;4617.8;1656.3;151.3;299.2;383.5;704.4;364.1;407.1;168.8;27.1;349.3;63.2;297.8;1548.5;281.4;399.4;120.3;135.1
2015-01-04 01:00:00;6905.3;1581.2;3602.5;450.4;4617.8;1656.3;151.3;299.2;383.5;704.4;364.1;407.1;168.8;27.1;349.3;63.2;297.8;1548.5;281.4;399.4;120.3;135.1
2015-01-04 02:00:00;6905.3;1581.2;3602.5;450.4;4617.8;1656.3;151.3;299.2;383.5;704.4;364.1;407.1;168.8;27.1;349.3;63.2;297.8;1548.5;281.4;399.4;120.3;135.1
2015-01-04 03:00:00;6905.3;1581.2;3602.5;450.4;4617.8;1656.3;151.3;299.2;383.5;704.4;364.1;407.1;168.8;27.1;349.3;63.2;297.8;1548.5;281.4;399.4;120.3;135.1
2015-01-04 04:00:00;6905.3;1581.2;3602.5;450.4;4617.8;1656.3;151.3;299.2;383.5;704.4;364.1;407.1;168.8;27.1;349.3;63.2;297.8;1548.5;281.4;399.4;120.3;135.1
2015-01-04 05:00:00;6905.3;1581.2;3602.5;450.4;4617.8;1656.3;151.3;299.2;383.5;704.4;364.1;407.1;168.8;27.1;349.3;63.2;297.8;1548.5;281.4;399.4;120.3;135.1
2015-01-04 06:00:00;6905.3;1581.2;3602.5;450.4;4617.8;1656.3;151.3;299.2;383.5;704.4;364.1;407.1;168.8;27.1;349.3;63.2;297.8;1548.5;281.4;399.4;120.3;135.1
2015-01-04 07:00:00;6905.3;1581.2;3602.5;450.4;4617.8;1656.3;151.3;299.2;383.5;704.4;364.1;407.1;168.8;27.1;349.3;63.2;297.8;1548.5;281.4;399.4;120.3;135.1
2015-01-04 08:00:00;6905.3;1581.2;3602.5;450.4;4617.8;1656.3;151.3;299.2;383.5;704.4;364.1;407.1;168.8;27.1;349.3;63.2;297.8;1548.5;281.4;399.4;120.3;135.1
2015-01-04 09:00:00;6905.3;1581.2;3602.5;450.4;4617.8;1656.3;151.3;299.2;383.5;704.4;364.1;407.1;168.8;27.1;349.3;63.2;297.8;1548.5;281.4;399.4;120.3;135.1
2015-01-04 10:00:00;6905.3;1581.2;3602.5;450.4;4617.8;1656.3;151.3;299.2;383.5;704.4;364.1;407.1;168.8;27.1;349.3;63.2;297.8;1548.5;281.4;399.4;120.3;135.1
2015-01-04 11:00:00;6905.3;1581.2;3602.5;450.4;4617.8;1656.3;151.3;299.2;383.5;704.4;364.1;407.1;168.8;27.1;349.3;63.2;297.8;1548.5;281.4;399.4;120.3;135.1
2015-01-04 12:00:00;6905.3;1581.2;3602.5;450.4;4617.8;1656.3;151.3;299.2;383.5;704.4;364.1;407.1;168.8;27.1;349.3;63.2;297.8;1548.5;281.4;399.4;120.3;135.1
2015-01-04 13:00:00;6905.3;1581.2;3602.5;450.4;4617.8;1656.3;151.3;299.2;383.5;704.4;364.1;407.1;168.8;27.1;349.3;63.2;297.8;1548.5;281.4;399.4;120.3;135.1
2015-01-04 14:00:00;6905.3;1581.2;3602.5;450.4;4617.8;1656.3;151.3;299.2;383.5;704.4;364.1;407.1;168.8;27.1;349.3;63.2;297.8;1548.5;281.4;399.4;120.3;135.1
2015-01-04 15:00:00;6905.3;1581.2;3602.5;450.4;4617.8;1656.3;151.3;299.2;383.5;704.4;364.1;407.1;168.8;27.1;349.3;63.2;297.8;1548.5;281.4;399.4;120.3;135.1
2015-01-04 16:00:00;6905.3;1581.2;3602.5;450.4;4617.8;1656.3;151.3;299.2;383.5;704.4;364.1;407.1;168.8;27.1;349.3;63.2;297.8;1548.5;281.4;399.4;120.3;135.1
2015-01-04 17:00:00;6905.3;1581.2;3602.5;450.4;4617.8;1656.3;151.3;299.2;383.5;704.4;364.1;407.1;168.8;27.1;349.3;63.2;297.8;1548.5;281.4;399.4;120.3;135.1
2015-01-04 18:00:00;6905.3;1581.2;3602.5;450.4;4617.8;1656.3;151.3;299.2;383.5;704.4;364.1;407.1;168.8;27.1;349.3;63.2;297.8;1548.5;281.4;399.4;120.3;135.1
2015-01-04 19:00:00;6905.3;1581.2;3602.5;450.4;4617.8;1656.3;151.3;299.2;383.5;704.4;364.1;407.1;168.8;27.1;349.3;63.2;297.8;1548.5;281.4;399.4;120.3;135.1
2015-01-04 20:00:00;6905.3;1581.2;3602.5;450.4;4617.8;1656.3;151.3;299.2;383.5;704.4;364.1;407.1;168.8;27.1;349.3;63.2;297.8;1548.5;281.4;399.4;120.3;135.1
2015-01-04 21:00:00;6905.3;1581.2;3602.5;450.4;4617.8;1656.3;151.3;299.2;383.5;704.4;364.1;407.1;168.8;27.1;349.3;63.2;297.8;1548.5;281.4;399.4;120.3;135.1
2015-01-04 22:00:00;6905.3;1581.2;3602.5;450.4;4617.8;1656.3;151.3;299.2;383.5;704.4;364.1;407.1;168.8;27.1;349.3;63.2;297.8;1548.5;281.4;399.4;120.3;135.1
2015-01-04 23:00:00;6905.3;1581.2;3602.5;450.4;4617.8;1656.3;151.3;299.2;383.5;704.4;364.1;407.1;168.8;27.1;349.3;63.2;297.8;1548.5;281.4;399.4;120.3;135.1
2015-01-05 00:00:00;7222.5;1587.1;3634.6;517.1;4560.0;1702.2;148.1;340.9;329.1;566.5;395.2;363.1;159.4;28.6;316.0;62.6;308.5;1553.0;220.9;398.7;106.7;100.4
2015-01-05 01:00:00;7222.5;1587.1;3634.6;517.1;4560.0;1702.2;148.1;340.9;329.1;566.5;395.2;363.1;159.4;28.6;316.0;62.6;308.5;1553.0;220.9;398.7;106.7;100.4
2015-01-05 02:00:00;7222.5;1587.1;3634.6;517.1;4560.0;1702.2;148.1;340.9;329.1;566.5;395.2;363.1;159.4;28.6;316.0;62.6;308.5;1553.0;220.9;398.7;106.7;100.4
2015-01-05 03:00:00;7222.5;1587.1;3634.6;517.1;4560.0;1702.2;148.1;340.9;329.1;566.5;395.2;363.1;159.4;28.6;316.0;62.6;308.5;1553.0;220.9;398.7;106.7;100.4
2015-01-05 04:00:00;7222.5;1587.1;3634.6;517.1;4560.0;1702.2;148.1;340.9;329.1;566.5;395.2;363.1;159.4;28.6;316.0;62.6;308.5;1553.0;220.9;398.7;106.7;100.4
2015-01-05 05:00:00;7222.5;1587.1;3634.6;517.1;4560.0;1702.2;148.1;340.9;329.1;566.5;395.2;363.1;159.4;28.6;316.0;62.6;308.5;1553.0;220.9;398.7;106.7;100.4
2015-01-05 06:00:00;7222.5;1587.1;3634.6;517.1;4560.0;1702.2;148.1;340.9;329.1;566.5;395.2;363.1;159.4;28.6;316.0;62.6;308.5;1553.0;220.9;398.7;106.7;100.4
2015-01-05 07:00:00;7222.5;1587.1;3634.6;517.1;4560.0;1702.2;148.1;340.9;329.1;566.5;395.2;363.1;159.4;28.6;316.0;62.6;308.5;1553.0;220.9;398.7;106.7;100.4
2015-01-05 08:00:00;7222.5;1587.1;3634.6;517.1;4560.0;1702.2;148.1;340.9;329.1;566.5;395.2;363.1;159.4;28.6;316.0;62.6;308.5;1553.0;220.9;398.7;106.7;100.4
2015-01-05 09:00:00;7222.5;1587.1;3634.6;517.1;4560.0;1702.2;148.1;340.9;329.1;566.5;395.2;363.1;159.4;28.6;316.0;62.6;308.5;1553.0;220.9;398.7;106.7;100.4
2015-01-05 10:00:00;7222.5;1587.1;3634.6;517.1;4560.0;1702.2;148.1;340.9;329.1;566.5;395.2;363.1;159.4;28.6;316.0;62.6;308.5;1553.0;220.9;398.7;106.7;100.4
2015-01-05 11:00:00;7222.5;1587.1;3634.6;517.1;4560.0;1702.2;148.1;340.9;329.1;566.5;395.2;363.1;159.4;28.6;316.0;62.6;308.5;1553.0;220.9;398.7;106.7;100.4
2015-01-05 12:00:00;7222.5;1587.1;3634.6;517.1;4560.0;1702.2;148.1;340.9;329.1;566.5;395.2;363.1;159.4;28.6;316.0;62.6;308.5;1553.0;220.9;398.7;106.7;100.4
2015-01-05 13:00:00;7222.5;1587.1;3634.6;517.1;4560.0;1702.2;148.1;340.9;329.1;566.5;395.2;363.1;159.4;28.6;316.0;62.6;308.5;1553.0;220.9;398.7;106.7;100.4
2015-01-05 14:00:00;7222.5;1587.1;3634.6;517.1;4560.0;1702.2;148.1;340.9;329.1;566.5;395.2;363.1;159.4;28.6;316.0;62.6;308.5;1553.0;220.9;398.7;106.7;100.4
2015-01-05 15:00:00;7222.5;1587.1;3634.6;517.1;4560.0;1702.2;148.1;340.9;329.1;566.5;395.2;363.1;159.4;28.6;316.0;62.6;308.5;1553.0;220.9;398.7;106.7;100.4
2015-01-05 16:00:00;7222.5;1587.1;3634.6;517.1;4560.0;1702.2;148.1;340.9;329.1;566.5;395.2;363.1;159.4;28.6;316.0;62.6;308.5;1553.0;220.9;398.7;106.7;100.4
2015-01-05 17:00:00;7222.5;1587.1;3634.6;517.1;4560.0;1702.2;148.1;340.9;329.1;566.5;395.2;363.1;159.4;28.6;316.0;62.6;308.5;1553.0;220.9;398.7;106.7;100.4
2015-01-05 18:00:00;7222.5;1587.1;3634.6;517.1;4560.0;1702.2;148.1;340.9;329.1;566.5;395.2;363.1;159.4;28.6;316.0;62.6;308.5;1553.0;220.9;398.7;106.7;100.4
2015-01-05 19:00:00;7222.5;1587.1;3634.6;517.1;4560.0;1702.2;148.1;340.9;329.1;566.5;395.2;363.1;159.4;28.6;316.0;62.6;308.5;1553.0;220.9;398.7;106.7;100.4
2015-01-05 20:00:00;7222.5;1587.1;3634.6;517.1;4560.0;1702.2;148.1;340.9;329.1;566.5;395.2;363.1;159.4;28.6;316.0;62.6;308.5;1553.0;220.9;398.7;106.7;100.4
2015-01-05 21:00:00;7222.5;1587.1;3634.6;517.1;4560.0;1702.2;148.1;340.9;329.1;566.5;395.2;363.1;159.4;28.6;316.0;62.6;308.5;1553.0;220.9;398.7;106.7;100.4
2015-01-05 22:00:00;7222.5;1587.1;3634.6;517.1;4560.0;1702.2;148.1;340.9;329.1;566.5;395.2;363.1;159.4;28.6;316.0;62.6;308.5;1553.0;220.9;398.7;106.7;100.4
2015-01-05 23:00:00;7222.5;1587.1;3634.6;517.1;4560.0;1702.2;148.1;340.9;329.1;566.5;395.2;363.1;159.4;28.6;316.0;62.6;308.5;1553.0;220.9;398.7;106.7;100.4
2015-01-06 00:00:00;6913.6;1491.6;3855.8;516.4;4539.7;1967.4;163.6;338.3;339.0;590.4;408.2;377.6;172.8;29.1;359.3;61.2;364.0;1516.2;283.6;387.5;101.2;110.9
2015-01-06 01:00:00;6913.6;1491.6;3855.8;516.4;4539.7;1967.4;163.6;338.3;339.0;590.4;408.2;377.6;172.8;29.1;359.3;61.2;364.0;1516.2;283.6;387.5;101.2;110.9
2015-01-06 02:00:00;6913.6;1491.6;3855.8;516.4;4539.7;1967.4;163.6;338.3;339.0;590.4;408.2;377.6;172.8;29.1;359.3;61.2;364.0;1516.2;283.6;387.5;101.2;110.9
2015-01-06 03:00:00;6913.6;1491.6;3855.8;516.4;4539.7;1967.4;163.6;338.3;339.0;590.4;408.2;377.6;172.8;29.1;359.3;61.2;364.0;1516.2;283.6;387.5;101.2;110.9
2015-01-06 04:00:00;6913.6;1491.6;3855.8;516.4;4539.7;1967.4;163.6;338.3;339.0;590.4;408.2;377.6;172.8;29.1;359.3;61.2;364.0;1516.2;283.6;387.5;101.2;110.9
2015-01-06 05:00:00;6913.6;1491.6;3855.8;516.4;4539.7;1967.4;163.6;338.3;339.0;590.4;408.2;377.6;172.8;29.1;359.3;61.2;364.0;1516.2;283.6;387.5;101.2;110.9
2015-01-06 06:00:00;6913.6;1491.6;3855.8;516.4;4539.7;1967.4;163.6;338.3;339.0;590.4;408.2;377.6;172.8;29.1;359.3;61.2;364.0;1516.2;283.6;387.5;101.2;110.9
2015-01-06 07:00:00;6913.6;1491.6;3855.8;516.4;4539.7;1967.4;163.6;338.3;339.0;590.4;408.2;377.6;172.8;29.1;359.3;61.2;364.0;1516.2;283.6;387.5;101.2;110.9
2015-01-06 08:00:00;6913.6;1491.6;3855.8;516.4;4539.7;1967.4;163.6;338.3;339.0;590.4;408.2;377.6;172.8;29.1;359.3;61.2;364.0;1516.2;283.6;387.5;101.2;110.9
